ADDR,DATA
0x0312,0x9A60
0x0313,0x99E0
0x0314,0x9930
0x0315,0x9830
0x0316,0x9780
0x0317,0x9660
0x0318,0x9520
0x0319,0x93B0
0x031A,0x9230
0x031B,0x9040
0x031C,0x8E20
0x031D,0x8CA0
0x031E,0x8AB0
0x031F,0x8A20
0x0320,0x8900
0x0321,0x8870
0x0322,0x87A0
0x0323,0x8759
0x0324,0x86E2
0x0325,0x86E0
0x0326,0x86C0
0x0327,0x8660
0x0328,0x85D0
0x0329,0x8560
0x032A,0x8600
0x032B,0x8570
0x032C,0x8510
0x032D,0x8350
0x032E,0x80A0
0x032F,0x7EE0
0x0330,0x7DA0
0x0331,0x7B90
0x0332,0x79F0
0x0333,0x78D0
0x0334,0x7730
0x0335,0x75D0
0x0336,0x73B0
0x0337,0x71C0
0x0338,0x7050
0x0339,0x6E30
0x033A,0x6C80
0x033B,0x6AA0
0x033C,0x6870
0x033D,0x6640
0x033E,0x6490
0x033F,0x6300
0x0340,0x6170
0x0341,0x5FE0
0x0342,0x5D20
0x0343,0x5B00
0x0344,0x58B0
0x0345,0x5610
0x0346,0x5430
0x0347,0x52E9
0x0348,0x5202
0x0349,0x50B0
0x034A,0x4F00
0x034B,0x4CE0
0x034C,0x4BF0
0x034D,0x4BC0
0x034E,0x4BA0
0x034F,0x4C60
0x0350,0x4D50
0x0351,0x4D90
0x0352,0x4F40
0x0353,0x5090
0x0354,0x5140
0x0355,0x5330
0x0356,0x5640
0x0357,0x5820
0x0358,0x5970
0x0359,0x5B30
0x035A,0x5E40
0x035B,0x6150
0x035C,0x63F0
0x035D,0x65E0
0x035E,0x6730
0x035F,0x6900
0x0360,0x6B00
0x0361,0x6C10
0x0362,0x6CD0
0x0363,0x6E30
0x0364,0x7070
0x0365,0x7220
0x0366,0x7380
0x0367,0x74E0
0x0368,0x76C0
0x0369,0x7850
0x036A,0x7A90
0x036B,0x7CE0
0x036C,0x8040
0x036D,0x8250
0x036E,0x8380
0x036F,0x84A0
0x0370,0x8570
0x0371,0x8720
0x0372,0x8840
0x0373,0x8990
0x0374,0x8A80
0x0375,0x8B50
0x0376,0x8B70
0x0377,0x8B20
0x0378,0x8B70
0x0379,0x8B80
0x037A,0x8D30
0x037B,0x8E20
0x037C,0x8F50
0x037D,0x9030
0x037E,0x9130
0x037F,0x9280
0x0380,0x9440
0x0381,0x9590
0x0382,0x9600
0x0383,0x9720
0x0384,0x9800
0x0385,0x9920
0x0386,0x9920
0x0387,0x99E0
0x0388,0x9A50
0x0389,0x9AF0
0x038A,0x9A20
0x038B,0x9960
0x038C,0x98D0
0x038D,0x97AC
0x038E,0x9680
0x038F,0x9419
0x0390,0x9143
0x0391,0x8F73
0x0392,0x8CE1
0x0393,0x8A9F
0x0394,0x87EF
0x0395,0x85C0
0x0396,0x8340
0x0397,0x80E0
0x0398,0x7E30
0x0399,0x7BE0
0x039A,0x79A0
0x039B,0x7750
0x039C,0x73F0
0x039D,0x7170
0x039E,0x6E70
0x039F,0x6CB0
0x03A0,0x6A70
0x03A1,0x6840
0x03A2,0x6690
0x03A3,0x64F0
0x03A4,0x6350
0x03A5,0x6180
0x03A6,0x6020
0x03A7,0x5EF0
0x03A8,0x5D50
0x03A9,0x5D10
0x03AA,0x5D10
0x03AB,0x5C20
0x03AC,0x5C30
0x03AD,0x5CC0
0x03AE,0x5CE0
0x03AF,0x5D40
0x03B0,0x5E60
0x03B1,0x5DE8
0x03B2,0x5E02
0x03B3,0x5F30
0x03B4,0x5F90
0x03B5,0x5F90
0x03B6,0x5FE0
0x03B7,0x6090
0x03B8,0x6150
0x03B9,0x6240
0x03BA,0x6360
0x03BB,0x63E0
0x03BC,0x6450
0x03BD,0x64C0
0x03BE,0x6580
0x03BF,0x66A0
0x03C0,0x67F0
0x03C1,0x6850
0x03C2,0x68D0
0x03C3,0x6900
0x03C4,0x69E0
0x03C5,0x6B20
0x03C6,0x6CD0
0x03C7,0x6E00
0x03C8,0x6E60
0x03C9,0x6E60
0x03CA,0x6F00
0x03CB,0x6F80
0x03CC,0x7070
0x03CD,0x71C0
0x03CE,0x7290
0x03CF,0x7300
0x03D0,0x7360
0x03D1,0x74D0
0x03D2,0x7620
0x03D3,0x76F0
0x03D4,0x7810
0x03D5,0x7A38
0x03D6,0x7C52
0x03D7,0x7F20
0x03D8,0x8230
0x03D9,0x8420
0x03DA,0x86F0
0x03DB,0x8940
0x03DC,0x8C60
0x03DD,0x8E90
0x03DE,0x9010
0x03DF,0x9230
0x03E0,0x9430
0x03E1,0x9620
0x03E2,0x9740
0x03E3,0x98A0
0x03E4,0x9980
0x03E5,0x9AE0
0x03E6,0x9BE0
0x03E7,0x9CD0
0x03E8,0x9D60
0x03E9,0x9EA8
0x03EA,0x9F52
0x03EB,0x9F10
0x03EC,0x9E80
0x03ED,0x9EB0
0x03EE,0x9E10
0x03EF,0x9CF0
0x03F0,0x9B20
0x03F1,0x99C0
0x03F2,0x9800
0x03F3,0x96F0
0x03F4,0x9590
0x03F5,0x93A0
0x03F6,0x9220
0x03F7,0x9120
0x03F8,0x8FB0
0x03F9,0x8D10
0x03FA,0x8B40
0x03FB,0x8A80
0x03FC,0x8930
0x03FD,0x87D0
0x03FE,0x8720
0x03FF,0x8660
0x0400,0x8FE0
0x0401,0x8F50
0x0402,0x8F50
0x0403,0x8FB0
0x0404,0x8EF0
0x0405,0x8E80
0x0406,0x8E20
0x0407,0x8D30
0x0408,0x8C70
0x0409,0x8BD0
0x040A,0x8A90
0x040B,0x8930
0x040C,0x87B0
0x040D,0x8660
0x040E,0x8540
0x040F,0x83E0
0x0410,0x82E0
0x0411,0x8230
0x0412,0x81A0
0x0413,0x80E0
0x0414,0x8040
0x0415,0x7F49
0x0416,0x7E92
0x0417,0x7DD0
0x0418,0x7D00
0x0419,0x7C20
0x041A,0x7B60
0x041B,0x7A30
0x041C,0x7960
0x041D,0x78E0
0x041E,0x7850
0x041F,0x7810
0x0420,0x7790
0x0421,0x7760
0x0422,0x7720
0x0423,0x76C0
0x0424,0x76F0
0x0425,0x7650
0x0426,0x7560
0x0427,0x7470
0x0428,0x73C0
0x0429,0x7320
0x042A,0x7300
0x042B,0x7260
0x042C,0x71C0
0x042D,0x7110
0x042E,0x7050
0x042F,0x6F30
0x0430,0x6E30
0x0431,0x6D70
0x0432,0x6CD0
0x0433,0x6C10
0x0434,0x6B30
0x0435,0x6A10
0x0436,0x6940
0x0437,0x6840
0x0438,0x6750
0x0439,0x669B
0x043A,0x6642
0x043B,0x65E0
0x043C,0x65B0
0x043D,0x65E0
0x043E,0x65D0
0x043F,0x66A0
0x0440,0x6730
0x0441,0x67E0
0x0442,0x68D0
0x0443,0x6980
0x0444,0x6A70
0x0445,0x6B90
0x0446,0x6D40
0x0447,0x6ED0
0x0448,0x6FB0
0x0449,0x7110
0x044A,0x7220
0x044B,0x73B0
0x044C,0x7570
0x044D,0x76F0
0x044E,0x7840
0x044F,0x79A0
0x0450,0x7B40
0x0451,0x7D30
0x0452,0x7F70
0x0453,0x8140
0x0454,0x8290
0x0455,0x83E0
0x0456,0x84D0
0x0457,0x8650
0x0458,0x8800
0x0459,0x8990
0x045A,0x8B50
0x045B,0x8CA0
0x045C,0x8E00
0x045D,0x8F10
0x045E,0x8FB0
0x045F,0x9070
0x0460,0x9130
0x0461,0x91C0
0x0462,0x9220
0x0463,0x91F0
0x0464,0x91A0
0x0465,0x91A0
0x0466,0x9140
0x0467,0x9190
0x0468,0x9130
0x0469,0x9160
0x046A,0x9170
0x046B,0x9160
0x046C,0x9130
0x046D,0x9160
0x046E,0x91F0
0x046F,0x9160
0x0470,0x90F0
0x0471,0x9090
0x0472,0x90C0
0x0473,0x90F0
0x0474,0x90F0
0x0475,0x90C0
0x0476,0x9010
0x0477,0x8F40
0x0478,0x8E60
0x0479,0x8E00
0x047A,0x8DF0
0x047B,0x8D10
0x047C,0x8C40
0x047D,0x8B50
0x047E,0x8A80
0x047F,0x8970
0x0480,0x88A0
0x0481,0x872D
0x0482,0x8632
0x0483,0x8590
0x0484,0x8470
0x0485,0x83E0
0x0486,0x82F0
0x0487,0x8200
0x0488,0x8100
0x0489,0x8070
0x048A,0x7F70
0x048B,0x7E80
0x048C,0x7CD0
0x048D,0x7B50
0x048E,0x7A20
0x048F,0x78E0
0x0490,0x7780
0x0491,0x75D0
0x0492,0x74D0
0x0493,0x73E0
0x0494,0x7290
0x0495,0x71D0
0x0496,0x70E0
0x0497,0x6FE0
0x0498,0x6F50
0x0499,0x6EA0
0x049A,0x6E30
0x049B,0x6E00
0x049C,0x6DE0
0x049D,0x6DE0
0x049E,0x6DE0
0x049F,0x6E10
0x04A0,0x6E40
0x04A1,0x6E30
0x04A2,0x6E60
0x04A3,0x6F60
0x04A4,0x7070
0x04A5,0x714D
0x04A6,0x7262
0x04A7,0x72D0
0x04A8,0x73C0
0x04A9,0x7450
0x04AA,0x7540
0x04AB,0x7630
0x04AC,0x77E0
0x04AD,0x78E0
0x04AE,0x79F0
0x04AF,0x7AB0
0x04B0,0x7B90
0x04B1,0x7CD0
0x04B2,0x7DF0
0x04B3,0x7F20
0x04B4,0x8000
0x04B5,0x80A0
0x04B6,0x8170
0x04B7,0x8220
0x04B8,0x8320
0x04B9,0x83C0
0x04BA,0x8450
0x04BB,0x8560
0x04BC,0x8630
0x04BD,0x86F0
0x04BE,0x8780
0x04BF,0x87D0
0x04C0,0x8840
0x04C1,0x8930
0x04C2,0x89C0
0x04C3,0x8A20
0x04C4,0x8A80
0x04C5,0x8AE0
0x04C6,0x8BA0
0x04C7,0x8C70
0x04C8,0x8D90
0x04C9,0x8E5C
0x04CA,0x8F50
0x04CB,0x9070
0x04CC,0x9190
0x04CD,0x92C0
0x04CE,0x93B0
0x04CF,0x94A0
0x04D0,0x9530
0x04D1,0x9690
0x04D2,0x9780
0x04D3,0x9840
0x04D4,0x9950
0x04D5,0x9A10
0x04D6,0x9A80
0x04D7,0x9AC0
0x04D8,0x9AC0
0x04D9,0x9AF0
0x04DA,0x9B10
0x04DB,0x9B20
0x04DC,0x9AF0
0x04DD,0x9AC0
0x04DE,0x9AB0
0x04DF,0x9A60
0x04E0,0x99F0
0x04E1,0x98D0
0x04E2,0x97D0
0x04E3,0x9720
0x04E4,0x9630
0x04E5,0x9560
