ADDR,DATA
0x380,0x00
0x381,0xBC
0x382,0xBC
0x383,0xBC
0x384,0xBC
0x385,0x65
0x386,0x00
0x387,0x00
0x388,0x00
0x389,0x00
0x38A,0x00
0x38B,0x00
0x38C,0x00
0x38D,0x00
0x38E,0x00
0x38F,0x00
0x390,0x60
0x391,0xB5
0x392,0xAC
0x393,0xA0
0x394,0xA0
0x395,0xA0
0x396,0xA0
0x397,0xA0
0x398,0xA0
0x399,0xA0
0x39A,0xA0
0x39B,0xA0
0x39C,0x00
0x39D,0x00
0x39E,0x00
0x39F,0x00
0x3A0,0xBC
0x3A1,0xBC
0x3A2,0xBC
0x3A3,0xA7
0x3A4,0x30
0x3A5,0x80
0x3A6,0x10
0x3A7,0x65
0x3A8,0x02
0x3A9,0x65
0x3AA,0x01
0x3AB,0x65
0x3AC,0x00
0x3AD,0x00
0x3AE,0x00
0x3AF,0x00
0x3B0,0xFE
0x3B1,0x60
0x3B2,0xB6
0x3B3,0xAC
0x3B4,0xA0
0x3B5,0xA0
0x3B6,0xA0
0x3B7,0xA0
0x3B8,0xA0
0x3B9,0xA0
0x3BA,0xA0
0x3BB,0xA0
0x3BC,0xA0
0x3BD,0x00
0x3BE,0x00
0x3BF,0x00
0x3C0,0x00
0x3C1,0xBC
0x3C2,0xBC
0x3C3,0xBC
0x3C4,0xA7
0x3C5,0x30
0x3C6,0x80
0x3C7,0x10
0x3C8,0x65
0x3C9,0x02
0x3CA,0x65
0x3CB,0x01
0x3CC,0x65
0x3CD,0x00
0x3CE,0x00
0x3CF,0x00
0x3D0,0x63
0x3D1,0xB2
0x3D2,0xAE
0x3D3,0x9C
0x3D4,0x00
0x3D5,0x00
0x3D6,0x00
0x3D7,0x00
0x3D8,0x00
0x3D9,0x00
0x3DA,0x00
0x3DB,0x00
0x3DC,0x00
0x3DD,0x00
0x3DE,0x00
0x3DF,0x00
0x3E0,0x63
0x3E1,0xB2
0x3E2,0xAE
0x3E3,0x9C
0x3E4,0x00
0x3E5,0x00
0x3E6,0x00
0x3E7,0x00
0x3E8,0x00
0x3E9,0x00
0x3EA,0x00
0x3EB,0x00
0x3EC,0x00
0x3ED,0x00
0x3EE,0x00
0x3EF,0x00
0x3F0,0xFE
0x3F1,0x63
0x3F2,0xB2
0x3F3,0xAE
0x3F4,0x9C
0x3F5,0x00
0x3F6,0x00
0x3F7,0x00
0x3F8,0x00
0x3F9,0x00
0x3FA,0x00
0x3FB,0x00
0x3FC,0x00
0x3FD,0x00
0x3FE,0x00
0x3FF,0x00
0x400,0x00
0x401,0xB7
0x402,0xB7
0x403,0xB7
0x404,0xB7
0x405,0xB7
0x406,0xB7
0x407,0xB7
0x408,0xB7
0x409,0xB7
0x40A,0xB7
0x40B,0x65
0x40C,0x00
0x40D,0x00
0x40E,0x00
0x40F,0x00
0x410,0x63
0x411,0xB4
