file,class,std,autocorr,entropy,f0
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1472.wav,audio,16523.1,0.987,5.47,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1536.wav,audio,16736.2,0.985,5.36,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,17529.5,0.996,5.5,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,20455.1,0.994,5.45,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,16085.2,0.986,5.5,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,16172.2,0.996,5.67,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1856.wav,audio,19415.7,0.995,5.41,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,15902.7,0.991,5.37,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,16838.4,0.921,5.61,172.3
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2048.wav,audio,17159.2,0.995,5.42,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2112.wav,audio,20553.0,0.996,5.28,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2176.wav,audio,17356.1,0.992,5.26,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,17306.6,0.995,5.19,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,20515.5,0.995,5.32,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,16980.1,0.992,5.46,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,16663.2,0.994,5.44,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,16617.7,0.994,5.57,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,17159.2,0.995,5.42,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,20553.0,0.996,5.28,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,17356.1,0.992,5.26,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,17306.6,0.995,5.19,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,20515.5,0.995,5.32,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,16980.1,0.992,5.46,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,16663.2,0.994,5.44,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,14073.8,0.987,5.41,172.3
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,20065.6,0.995,5.54,86.1
../data/addr_101000/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,17229.7,0.995,5.41,86.1
