file,class,std,autocorr,entropy,f0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,10886.1,0.523,1.1,689.1
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,9685.5,0.508,0.77,689.1
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,9588.2,0.545,0.84,689.1
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,8449.0,0.453,0.63,689.1
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1856.wav,noise,6116.3,0.196,0.44,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,7862.8,0.557,0.69,344.5
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,9653.7,0.306,2.46,4392.8
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2048.wav,noise,10135.7,-0.378,3.7,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2112.wav,noise,9939.7,-0.338,3.59,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2176.wav,noise,11498.3,-0.304,3.54,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2240.wav,noise,18673.9,-0.492,3.89,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2304.wav,noise,21894.8,-0.602,4.13,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2368.wav,noise,16931.7,-0.379,4.42,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2432.wav,noise,13365.8,-0.288,4.16,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2496.wav,noise,12072.6,-0.352,3.79,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2560.wav,noise,10135.7,-0.378,3.7,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2624.wav,noise,9939.7,-0.338,3.59,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2688.wav,noise,11498.3,-0.304,3.54,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2752.wav,noise,18673.9,-0.492,3.89,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2816.wav,noise,21894.8,-0.602,4.13,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2880.wav,noise,16931.7,-0.379,4.42,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_2944.wav,noise,13365.8,-0.288,4.16,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_3008.wav,noise,11834.5,-0.025,3.93,0
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,8782.4,0.725,2.53,430.7
../data/addr_000010/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,11438.5,0.759,2.54,430.7
